payment_id,order_id,payment_type,installments,payment_value
PAY007402,O007402,credit_card,1,491.83
PAY007403,O007403,credit_card,12,2410.43
PAY007404,O007404,digital_wallet,1,2024.09
PAY007405,O007405,credit_card,6,2118.99
PAY007406,O007406,digital_wallet,1,1689.56
PAY007407,O007407,debit_card,1,781.08
PAY007408,O007408,credit_card,1,1561.38
PAY007409,O007409,credit_card,2,2115.79
PAY007410,O007410,credit_card,1,298.65
PAY007411,O007411,credit_card,1,818.62
PAY007412,O007412,credit_card,1,3241.25
PAY007413,O007413,digital_wallet,1,1618.39
PAY007414,O007414,credit_card,12,1232.26
PAY007415,O007415,bank_transfer,1,1608.64
PAY007416,O007416,debit_card,1,413.38
PAY007417,O007417,digital_wallet,1,884.48
PAY007418,O007418,credit_card,3,1307.12
PAY007419,O007419,digital_wallet,1,471.39
PAY007420,O007420,debit_card,1,297.17
PAY007421,O007421,digital_wallet,1,1108.01
PAY007422,O007422,debit_card,1,104.97
PAY007423,O007423,credit_card,2,2099.88
PAY007424,O007424,credit_card,2,902.14
PAY007425,O007425,credit_card,6,331.95
PAY007426,O007426,credit_card,2,737.39
PAY007427,O007427,credit_card,6,1245.75
PAY007428,O007428,digital_wallet,1,765.84
PAY007429,O007429,credit_card,1,353.61
PAY007430,O007430,bank_transfer,1,2209.67
PAY007431,O007431,credit_card,1,1303.13
PAY007432,O007432,debit_card,1,324.72
PAY007433,O007433,debit_card,1,886.54
PAY007434,O007434,debit_card,1,576.22
PAY007435,O007435,credit_card,2,2472.51
PAY007436,O007436,credit_card,12,111.97
PAY007437,O007437,credit_card,1,104.99
PAY007438,O007438,credit_card,12,1407.13
PAY007439,O007439,debit_card,1,1062.12
PAY007440,O007440,digital_wallet,1,10353.0
PAY007441,O007441,credit_card,1,1295.23
PAY007442,O007442,bank_transfer,1,820.72
PAY007443,O007443,credit_card,6,1377.67
PAY007444,O007444,credit_card,1,470.85
PAY007445,O007445,credit_card,1,10131.68
PAY007446,O007446,digital_wallet,1,643.99
PAY007447,O007447,debit_card,1,1309.07
PAY007448,O007448,credit_card,12,1638.39
PAY007449,O007449,credit_card,3,440.67
PAY007450,O007450,debit_card,1,272.78
PAY007451,O007451,debit_card,1,677.22
PAY007452,O007452,credit_card,2,361.97
PAY007453,O007453,debit_card,1,137.43
PAY007454,O007454,digital_wallet,1,710.13
PAY007455,O007455,bank_transfer,1,697.06
PAY007456,O007456,debit_card,1,842.99
PAY007457,O007457,credit_card,12,38.35
PAY007458,O007458,debit_card,1,508.61
PAY007459,O007459,debit_card,1,600.65
PAY007460,O007460,debit_card,1,386.16
PAY007461,O007461,credit_card,1,347.56
PAY007462,O007462,credit_card,2,2221.68
PAY007463,O007463,credit_card,1,646.64
PAY007464,O007464,credit_card,1,1600.3
PAY007465,O007465,credit_card,2,4144.64
PAY007466,O007466,credit_card,6,535.72
PAY007467,O007467,debit_card,1,65.45
PAY007468,O007468,debit_card,1,425.13
PAY007469,O007469,bank_transfer,1,245.99
PAY007470,O007470,credit_card,1,339.43
PAY007471,O007471,digital_wallet,1,183.37
PAY007472,O007472,credit_card,2,97.13
PAY007473,O007473,credit_card,3,880.58
PAY007474,O007474,credit_card,1,1110.76
PAY007475,O007475,digital_wallet,1,1248.65
PAY007476,O007476,credit_card,1,1588.74
PAY007477,O007477,debit_card,1,504.12
PAY007478,O007478,debit_card,1,40.06
PAY007479,O007479,bank_transfer,1,3347.09
PAY007480,O007480,credit_card,3,332.92
PAY007481,O007481,debit_card,1,784.92
PAY007482,O007482,debit_card,1,74.75
PAY007483,O007483,bank_transfer,1,1661.98
PAY007484,O007484,credit_card,3,1876.31
PAY007485,O007485,digital_wallet,1,589.52
PAY007486,O007486,credit_card,1,3274.12
PAY007487,O007487,digital_wallet,1,2703.13
PAY007488,O007488,debit_card,1,215.39
PAY007489,O007489,credit_card,1,85.2
PAY007490,O007490,credit_card,2,2801.47
PAY007491,O007491,credit_card,1,3175.15
PAY007492,O007492,credit_card,3,357.0
PAY007493,O007493,credit_card,6,3798.24
PAY007494,O007494,credit_card,6,196.08
PAY007495,O007495,digital_wallet,1,823.95
PAY007496,O007496,credit_card,3,1188.06
PAY007497,O007497,digital_wallet,1,148.81
PAY007498,O007498,digital_wallet,1,10123.8
PAY007499,O007499,credit_card,6,1299.06
PAY007500,O007500,debit_card,1,425.48
PAY007501,O007501,bank_transfer,1,558.88
PAY007502,O007502,bank_transfer,1,1047.79
PAY007503,O007503,debit_card,1,330.13
PAY007504,O007504,credit_card,1,2132.61
PAY007505,O007505,debit_card,1,764.14
PAY007506,O007506,debit_card,1,262.54
PAY007507,O007507,digital_wallet,1,569.82
PAY007508,O007508,digital_wallet,1,777.94
PAY007509,O007509,debit_card,1,384.05
PAY007510,O007510,debit_card,1,1640.17
PAY007511,O007511,credit_card,1,3190.56
PAY007512,O007512,credit_card,12,867.54
PAY007513,O007513,credit_card,6,109.6
PAY007514,O007514,credit_card,6,3099.66
PAY007515,O007515,bank_transfer,1,838.98
PAY007516,O007516,debit_card,1,1168.45
PAY007517,O007517,credit_card,1,486.99
PAY007518,O007518,debit_card,1,811.26
PAY007519,O007519,debit_card,1,230.72
PAY007520,O007520,credit_card,1,89.76
PAY007521,O007521,bank_transfer,1,5327.31
PAY007522,O007522,bank_transfer,1,922.44
PAY007523,O007523,credit_card,6,548.8
PAY007524,O007524,credit_card,12,596.45
PAY007525,O007525,debit_card,1,440.07
PAY007526,O007526,digital_wallet,1,208.29
PAY007527,O007527,digital_wallet,1,886.56
PAY007528,O007528,credit_card,6,3657.38
PAY007529,O007529,debit_card,1,485.58
PAY007530,O007530,credit_card,1,88.83
PAY007531,O007531,bank_transfer,1,260.12
PAY007532,O007532,bank_transfer,1,748.32
PAY007533,O007533,credit_card,2,1034.68
PAY007534,O007534,debit_card,1,724.74
PAY007535,O007535,digital_wallet,1,622.7
PAY007536,O007536,credit_card,1,2495.75
PAY007537,O007537,digital_wallet,1,47.66
PAY007538,O007538,digital_wallet,1,1235.8
PAY007539,O007539,credit_card,3,289.71
PAY007540,O007540,digital_wallet,1,2640.54
PAY007541,O007541,credit_card,1,727.42
PAY007542,O007542,credit_card,2,623.96
PAY007543,O007543,credit_card,1,784.73
PAY007544,O007544,debit_card,1,526.65
PAY007545,O007545,digital_wallet,1,484.13
PAY007546,O007546,credit_card,2,1565.85
PAY007547,O007547,bank_transfer,1,403.54
PAY007548,O007548,digital_wallet,1,202.93
PAY007549,O007549,credit_card,2,377.83
PAY007550,O007550,credit_card,6,1920.01
PAY007551,O007551,credit_card,3,252.99
PAY007552,O007552,debit_card,1,129.75
PAY007553,O007553,debit_card,1,931.17
PAY007554,O007554,credit_card,3,337.09
PAY007555,O007555,debit_card,1,1650.42
PAY007556,O007556,credit_card,12,366.48
PAY007557,O007557,debit_card,1,777.19
PAY007558,O007558,debit_card,1,3558.54
PAY007559,O007559,credit_card,1,156.05
PAY007560,O007560,credit_card,6,1435.2
PAY007561,O007561,credit_card,6,1395.71
PAY007562,O007562,bank_transfer,1,2154.13
PAY007563,O007563,credit_card,1,4032.04
PAY007564,O007564,credit_card,3,526.37
PAY007565,O007565,digital_wallet,1,491.26
PAY007566,O007566,credit_card,12,2790.96
PAY007567,O007567,credit_card,2,533.15
PAY007568,O007568,debit_card,1,1155.63
PAY007569,O007569,credit_card,3,1859.94
PAY007570,O007570,credit_card,12,2079.3
PAY007571,O007571,bank_transfer,1,871.43
PAY007572,O007572,credit_card,2,24.7
PAY007573,O007573,credit_card,2,279.63
PAY007574,O007574,debit_card,1,915.14
PAY007575,O007575,digital_wallet,1,90.23
PAY007576,O007576,digital_wallet,1,1922.04
PAY007577,O007577,digital_wallet,1,344.62
PAY007578,O007578,credit_card,2,448.25
PAY007579,O007579,credit_card,3,75.15
PAY007580,O007580,credit_card,2,405.43
PAY007581,O007581,digital_wallet,1,672.69
PAY007582,O007582,debit_card,1,1693.97
PAY007583,O007583,credit_card,1,740.36
PAY007584,O007584,credit_card,1,899.17
PAY007585,O007585,credit_card,2,1512.32
PAY007586,O007586,credit_card,2,739.06
PAY007587,O007587,debit_card,1,2611.29
PAY007588,O007588,debit_card,1,711.27
PAY007589,O007589,DIGITAL_WALLET,1,619.45
PAY007590,O007590,credit_card,12,376.05
PAY007591,O007591,debit_card,1,752.88
PAY007592,O007592,digital_wallet,1,1515.26
PAY007593,O007593,debit_card,1,848.76
PAY007594,O007594,debit_card,1,2466.97
PAY007595,O007595,credit_card,3,844.35
PAY007596,O007596,digital_wallet,1,306.01
PAY007597,O007597,digital_wallet,1,1512.17
PAY007598,O007598,credit_card,1,67.62
PAY007599,O007599,credit_card,12,727.03
PAY007600,O007600,bank_transfer,1,341.95
PAY007601,O007601,bank_transfer,1,440.22
PAY007602,O007602,debit_card,1,2627.09
PAY007603,O007603,credit_card,3,104.88
PAY007604,O007604,digital_wallet,1,333.16
PAY007605,O007605,bank_transfer,1,1052.88
PAY007606,O007606,debit_card,1,1772.06
PAY007607,O007607,debit_card,1,1350.6
PAY007608,O007608,credit_card,6,1495.9
PAY007609,O007609,credit_card,2,825.87
PAY007610,O007610,credit_card,1,132.86
PAY007611,O007611,debit_card,1,667.51
PAY007612,O007612,credit_card,2,781.45
PAY007613,O007613,debit_card,1,548.79
PAY007614,O007614,credit_card,2,932.87
PAY007615,O007615,debit_card,1,1923.64
PAY007616,O007616,credit_card,1,2050.96
PAY007617,O007617,digital_wallet,1,756.9
PAY007618,O007618,credit_card,2,376.82
PAY007619,O007619,credit_card,3,36.01
PAY007620,O007620,debit_card,1,2154.82
PAY007621,O007621,credit_card,1,282.56
PAY007622,O007622,digital_wallet,1,695.75
PAY007623,O007623,digital_wallet,1,4469.6
PAY007624,O007624,bank_transfer,1,428.85
PAY007625,O007625,debit_card,1,823.27
PAY007626,O007626,credit_card,3,34.29
PAY007627,O007627,debit_card,1,871.78
PAY007628,O007628,credit_card,1,1096.11
PAY007629,O007629,digital_wallet,1,300.28
PAY007630,O007630,credit_card,6,2230.11
PAY007631,O007631,debit_card,1,24.18
PAY007632,O007632,digital_wallet,1,1131.14
PAY007633,O007633,bank_transfer,1,1866.4
PAY007634,O007634,credit_card,6,630.94
PAY007635,O007635,credit_card,3,496.03
PAY007636,O007636,digital_wallet,1,252.89
PAY007637,O007637,debit_card,1,759.57
PAY007638,O007638,debit_card,1,539.81
PAY007639,O007639,debit_card,1,4354.39
PAY007640,O007640,credit_card,1,2806.7
PAY007641,O007641,bank_transfer,1,278.32
PAY007642,O007642,bank_transfer,1,484.64
PAY007643,O007643,credit_card,1,90.32
PAY007644,O007644,bank_transfer,1,259.1
PAY007645,O007645,debit_card,1,2302.55
PAY007646,O007646,bank_transfer,1,2559.76
PAY007647,O007647,credit_card,1,1682.26
PAY007648,O007648,credit_card,3,1740.8
PAY007649,O007649,debit_card,1,1352.68
PAY007650,O007650,debit_card,1,951.17
PAY007651,O007651,credit_card,2,495.12
PAY007652,O007652,credit_card,6,10.07
PAY007653,O007653,debit_card,1,957.37
PAY007654,O007654,digital_wallet,1,307.36
PAY007655,O007655,credit_card,2,787.72
PAY007656,O007656,debit_card,1,1690.63
PAY007657,O007657,digital_wallet,1,807.59
PAY007658,O007658,digital_wallet,1,834.33
PAY007659,O007659,debit_card,1,840.93
PAY007660,O007660,credit_card,1,1636.47
PAY007661,O007661,credit_card,1,1302.1
PAY007662,O007662,digital_wallet,1,2560.21
PAY007663,O007663,debit_card,1,160.76
PAY007664,O007664,credit_card,1,2004.69
PAY007665,O007665,credit_card,1,1169.38
PAY007666,O007666,credit_card,1,1749.44
PAY007667,O007667,credit_card,1,3931.53
PAY007668,O007668,credit_card,3,510.05
PAY007669,O007669,credit_card,12,358.7
PAY007670,O007670,bank_transfer,1,860.19
PAY007671,O007671,digital_wallet,1,1891.44
PAY007672,O007672,debit_card,1,592.52
PAY007673,O007673,debit_card,1,328.28
PAY007674,O007674,bank_transfer,1,792.51
PAY007675,O007675,CREDIT_CARD,3,596.95
PAY007676,O007676,digital_wallet,1,4668.38
PAY007677,O007677, credit_card ,2,993.22
PAY007678,O007678,credit_card,12,414.02
PAY007679,O007679,digital_wallet,1,984.49
PAY007680,O007680,debit_card,1,625.41
PAY007681,O007681,credit_card,3,502.61
PAY007682,O007682,debit_card,1,1646.27
PAY007683,O007683,bank_transfer,1,1333.47
PAY007684,O007684,DIGITAL_WALLET,1,1021.15
PAY007685,O007685,digital_wallet,1,37.52
PAY007686,O007686,credit_card,1,802.95
PAY007687,O007687,credit_card,12,797.96
PAY007688,O007688,credit_card,2,813.67
PAY007689,O007689,credit_card,1,3386.08
PAY007690,O007690,credit_card,1,728.27
PAY007691,O007691,credit_card,3,1706.28
PAY007692,O007692,credit_card,1,906.26
PAY007693,O007693,credit_card,1,132.44
PAY007694,O007694,digital_wallet,1,1774.5
PAY007695,O007695,debit_card,1,1669.75
PAY007696,O007696,credit_card,12,591.81
PAY007697,O007697,credit_card,2,163.03
PAY007698,O007698,credit_card,6,747.45
PAY007699,O007699,credit_card,1,3780.92
PAY007700,O007700,credit_card,12,990.69
PAY007701,O007701,credit_card,3,1364.63
PAY007702,O007702,debit_card,1,1412.79
PAY007703,O007703,bank_transfer,1,1546.35
PAY007704,O007704,credit_card,1,949.8
PAY007705,O007705,debit_card,1,1385.12
PAY007706,O007706,digital_wallet,1,846.46
PAY007707,O007707,credit_card,12,1973.15
PAY007708,O007708,credit_card,1,226.26
PAY007709,O007709,credit_card,1,98.49
PAY007710,O007710,debit_card,1,1877.28
PAY007711,O007711,credit_card,1,335.43
PAY007712,O007712,credit_card,2,3338.04
PAY007713,O007713,credit_card,3,1975.41
PAY007714,O007714,credit_card,6,1406.71
PAY007715,O007715,debit_card,1,833.77
PAY007716,O007716,credit_card,2,3299.25
PAY007717,O007717,debit_card,1,79.42
PAY007718,O007718,credit_card,2,768.42
PAY007719,O007719,bank_transfer,1,1618.39
PAY007720,O007720,credit_card,1,754.94
PAY007721,O007721,credit_card,1,339.76
PAY007722,O007722,digital_wallet,1,175.99
PAY007723,O007723,credit_card,1,690.83
PAY007724,O007724,credit_card,2,1233.81
PAY007725,O007725,digital_wallet,1,3215.21
PAY007726,O007726,bank_transfer,1,1005.44
PAY007727,O007727,bank_transfer,1,500.14
PAY007728,O007728,debit_card,1,362.53
PAY007729,O007729,credit_card,1,1211.82
PAY007730,O007730,credit_card,2,11192.71
PAY007731,O007731,debit_card,1,2437.47
PAY007732,O007732,credit_card,3,4162.7
PAY007733,O007733,credit_card,1,160.77
PAY007734,O007734,debit_card,1,5293.42
PAY007735,O007735,debit_card,1,1783.49
PAY007736,O007736,credit_card,2,2718.13
PAY007737,O007737,debit_card,1,625.07
PAY007738,O007738,debit_card,1,466.97
PAY007739,O007739,credit_card,12,571.69
PAY007740,O007740,digital_wallet,1,830.06
PAY007741,O007741,bank_transfer,1,777.95
PAY007742,O007742,credit_card,1,957.54
PAY007743,O007743,credit_card,6,2645.69
PAY007744,O007744,credit_card,6,437.88
PAY007745,O007745,credit_card,3,455.34
PAY007746,O007746,credit_card,6,1087.73
PAY007747,O007747,credit_card,3,1374.12
PAY007748,O007748,credit_card,3,651.57
PAY007749,O007749,credit_card,1,1052.45
PAY007750,O007750,credit_card,2,390.52
PAY007751,O007751,credit_card,1,373.83
PAY007752,O007752,debit_card,1,1401.93
PAY007753,O007753,debit_card,1,159.75
PAY007754,O007754,credit_card,3,337.88
PAY007755,O007755, debit_card ,1,451.74
PAY007756,O007756,bank_transfer,1,2816.09
PAY007757,O007757,bank_transfer,1,385.25
PAY007758,O007758,debit_card,1,1585.59
PAY007759,O007759,credit_card,2,83.29
PAY007760,O007760,credit_card,6,589.39
PAY007761,O007761,BANK_TRANSFER,1,263.96
PAY007762,O007762,credit_card,2,144.74
PAY007763,O007763,credit_card,2,331.11
PAY007764,O007764,debit_card,1,202.37
PAY007765,O007765,credit_card,6,365.84
PAY007766,O007766,credit_card,3,921.5
PAY007767,O007767,bank_transfer,1,3621.63
PAY007768,O007768,credit_card,1,1640.04
PAY007769,O007769,credit_card,2,2114.24
PAY007770,O007770,bank_transfer,1,1499.02
PAY007771,O007771,credit_card,6,1410.26
PAY007772,O007772,debit_card,1,168.34
PAY007773,O007773,debit_card,1,458.37
PAY007774,O007774,bank_transfer,1,603.96
PAY007775,O007775,debit_card,1,603.21
PAY007776,O007776,credit_card,1,132.54
PAY007777,O007777,credit_card,1,785.72
PAY007778,O007778,credit_card,1,1823.34
PAY007779,O007779,bank_transfer,1,489.88
PAY007780,O007780,bank_transfer,1,714.55
PAY007781,O007781,digital_wallet,1,799.02
PAY007782,O007782,credit_card,2,190.62
PAY007783,O007783,debit_card,1,1979.81
PAY007784,O007784,credit_card,3,259.93
PAY007785,O007785,credit_card,1,954.7
PAY007786,O007786,debit_card,1,56.15
PAY007787,O007787,credit_card,1,18189.57
PAY007788,O007788,credit_card,1,748.41
PAY007789,O007789,digital_wallet,1,973.62
PAY007790,O007790,credit_card,6,550.11
PAY007791,O007791,credit_card,1,352.12
PAY007792,O007792,credit_card,3,935.0
PAY007793,O007793,credit_card,1,4121.15
PAY007794,O007794,debit_card,1,999.31
PAY007795,O007795,credit_card,3,120.1
PAY007796,O007796,debit_card,1,1338.85
PAY007797,O007797,credit_card,12,15.6
PAY007798,O007798,debit_card,1,47.86
PAY007799,O007799,credit_card,1,1251.45
PAY007800,O007800,credit_card,12,1797.74
PAY007801,O007801,bank_transfer,1,768.55
PAY007802,O007802,digital_wallet,1,1499.99
PAY007803,O007803,credit_card,1,3613.05
PAY007804,O007804,debit_card,1,216.34
PAY007805,O007805,debit_card,1,1141.14
PAY007806,O007806,bank_transfer,1,749.94
PAY007807,O007807,debit_card,1,361.94
PAY007808,O007808,credit_card,2,1044.99
PAY007809,O007809,credit_card,3,1110.0
PAY007810,O007810,credit_card,1,1504.08
PAY007811,O007811,credit_card,12,1123.08
PAY007812,O007812, credit_card ,1,30078.76
PAY007813,O007813,credit_card,3,1158.65
PAY007814,O007814,debit_card,1,17.27
PAY007815,O007815,bank_transfer,1,2751.3
PAY007816,O007816,digital_wallet,1,1786.47
PAY007817,O007817,credit_card,2,457.65
PAY007818,O007818,bank_transfer,1,2399.0
PAY007819,O007819,credit_card,1,743.66
PAY007820,O007820,credit_card,3,939.31
PAY007821,O007821,bank_transfer,1,939.02
PAY007822,O007822,credit_card,1,3132.74
PAY007823,O007823,credit_card,1,346.25
PAY007824,O007824,credit_card,3,687.8
PAY007825,O007825,credit_card,1,1758.42
PAY007826,O007826,credit_card,2,980.2
PAY007827,O007827,credit_card,3,427.53
PAY007828,O007828,debit_card,1,2634.96
PAY007829,O007829,credit_card,3,570.06
PAY007830,O007830,credit_card,2,655.52
PAY007831,O007831,credit_card,6,653.43
PAY007832,O007832,credit_card,1,1940.96
PAY007833,O007833,bank_transfer,1,865.39
PAY007834,O007834,credit_card,3,612.22
PAY007835,O007835,credit_card,3,23.6
PAY007836,O007836,credit_card,12,534.5
PAY007837,O007837,credit_card,3,573.97
PAY007838,O007838,credit_card,2,322.9
PAY007839,O007839,credit_card,3,1478.03
PAY007840,O007840,credit_card,12,117.32
PAY007841,O007841,credit_card,1,153.17
PAY007842,O007842,credit_card,2,782.89
PAY007843,O007843,bank_transfer,1,26.51
PAY007844,O007844,credit_card,6,913.13
PAY007845,O007845,credit_card,6,1048.72
PAY007846,O007846, debit_card ,1,791.34
PAY007847,O007847,debit_card,1,1447.64
PAY007848,O007848,credit_card,1,836.98
PAY007849,O007849,digital_wallet,1,184.39
PAY007850,O007850,credit_card,1,529.77
PAY007851,O007851,credit_card,2,372.02
PAY007852,O007852,debit_card,1,1365.17
PAY007853,O007853,credit_card,3,1302.99
PAY007854,O007854,digital_wallet,1,485.32
PAY007855,O007855,debit_card,1,2321.96
PAY007856,O007856,credit_card,2,1621.17
PAY007857,O007857,credit_card,1,66.93
PAY007858,O007858,credit_card,6,1083.33
PAY007859,O007859,bank_transfer,1,820.67
PAY007860,O007860,credit_card,1,502.01
PAY007861,O007861,bank_transfer,1,2657.8
PAY007862,O007862,debit_card,1,230.06
PAY007863,O007863,CREDIT_CARD,2,2492.12
PAY007864,O007864,bank_transfer,1,1532.36
PAY007865,O007865,credit_card,12,202.67
PAY007866,O007866,digital_wallet,1,534.4
PAY007867,O007867,credit_card,1,2147.21
PAY007868,O007868,credit_card,1,464.19
PAY007869,O007869,credit_card,3,501.92
PAY007870,O007870,credit_card,6,2245.88
