review_id,order_id,review_score,review_comment,review_date
R007050,O007050,4,Buena compra,2026-01-21
R007051,O007051,3,Cumple lo esperado,2024-04-02
R007055,O007055,4,Buena compra,2025-05-07
R007057,O007057,4,Todo bien,2025-07-29
R007058,O007058,2,Demora excesiva,2024-06-16
R007062,O007062,2,Demora excesiva,2024-08-28
R007063,O007063,2,Podría mejorar,2024-09-15
R007064,O007064,1,,2025-12-07
R007065,O007065,4,Recomendado,2025-01-06
R007066,O007066,1,No lo recomiendo,2024-06-24
R007067,O007067,4,Todo bien,2025-07-05
R007068,O007068,5,Muy buena experiencia,2025-04-28
R007069,O007069,1,Producto llegó tarde,2025-01-19
R007070,O007070,4,Buena compra,2025-04-18
R007071,O007071,5,Excelente producto,2024-06-02
R007072,O007072,5,Excelente producto,2025-11-08
R007073,O007073,1,Muy mala experiencia,2026-01-29
R007076,O007076,2,Producto regular,2025-05-28
R007078,O007078,4,Buena compra,2025-06-05
R007079,O007079,1,,2024-06-11
R007080,O007080,4,Recomendado,2026-07-01
R007081,O007081,4,Recomendado,2024-09-18
R007082,O007082,5,Excelente producto,2026-07-08
R007083,O007083,3,,2024-03-12
R007085,O007085,5,Excelente producto,2025-07-26
R007086,O007086,4,Todo bien,2025-01-20
R007087,O007087,4,Recomendado,2025-01-21
R007089,O007089,3,Cumple lo esperado,2024-07-30
R007090,O007090,3,Aceptable,2025-12-31
R007091,O007091,5,Llegó perfecto,2024-06-11
R007092,O007092,4,Todo bien,2024-10-22
R007093,O007093,5,Muy buena experiencia,2024-06-10
R007095,O007095,4,Buena compra,2024-03-31
R007096,O007096,5,Muy buena experiencia,2024-02-09
R007097,O007097,4,Todo bien,2024-11-15
R007099,O007099,5,Llegó perfecto,2025-09-19
R007102,O007102,1,No lo recomiendo,2025-02-06
R007104,O007104,5,Muy buena experiencia,2026-03-10
R007105,O007105,5,Excelente producto,2026-02-03
R007106,O007106,5,,2024-10-09
R007108,O007108,4,,2025-09-18
R007109,O007109,5,Llegó perfecto,2025-08-13
R007110,O007110,5,,2025-05-03
R007111,O007111,5,Excelente producto,2025-04-26
R007112,O007112,3,Experiencia normal,2025-08-04
R007113,O007113,4,Buena compra,2026-03-04
R007115,O007115,4,Todo bien,2025-08-31
R007116,O007116,5,Llegó perfecto,2025-09-07
R007117,O007117,4,Buena compra,2024-12-23
R007118,O007118,5,Muy buena experiencia,2024-06-21
R007119,O007119,5,Excelente producto,2024-08-22
R007121,O007121,4,Todo bien,2025-05-23
R007122,O007122,5,Llegó perfecto,2025-03-09
R007123,O007123,4,Todo bien,2026-01-19
R007124,O007124,2,Podría mejorar,2024-10-06
R007125,O007125,5,,2024-08-01
R007126,O007126,5,,2025-04-07
R007127,O007127,4,Todo bien,2025-01-09
R007128,O007128,4,Buena compra,2026-06-16
R007130,O007130,4,Todo bien,2026-03-10
R007131,O007131,2,,2024-04-15
R007132,O007132,5,Llegó perfecto,2025-05-22
R007134,O007134,4,Todo bien,2026-01-14
R007136,O007136,4,Recomendado,2026-06-10
R007139,O007139,3,,2024-11-01
R007140,O007140,5,,2025-04-11
R007142,O007142,1,Producto llegó tarde,2024-11-21
R007143,O007143,4,Todo bien,2026-01-02
R007144,O007144,5,Llegó perfecto,2025-12-09
R007145,O007145,4,Recomendado,2024-01-09
R007146,O007146,1,No lo recomiendo,2025-10-12
R007149,O007149,4,Recomendado,2024-09-06
R007151,O007151,5,Muy buena experiencia,2025-11-26
R007152,O007152,1,Muy mala experiencia,2025-08-13
R007153,O007153,4,Recomendado,2024-03-16
R007154,O007154,1,Muy mala experiencia,2024-09-20
R007155,O007155,5,Excelente producto,2026-03-30
R007156,O007156,2,Demora excesiva,2026-03-05
R007157,O007157,5,Llegó perfecto,2024-12-25
R007158,O007158,5,Excelente producto,2025-05-28
R007159,O007159,1,Producto llegó tarde,2024-05-20
R007161,O007161,4,Recomendado,2024-03-18
R007163,O007163,4,Buena compra,2024-12-09
R007164,O007164,3,Aceptable,2024-03-31
R007165,O007165,1,Muy mala experiencia,2024-12-15
R007166,O007166,5,,2025-11-29
R007169,O007169,4,Todo bien,2026-06-23
R007170,O007170,5,Excelente producto,2025-09-05
R007172,O007172,4,Buena compra,2024-10-02
R007174,O007174,4,Buena compra,2024-05-03
R007175,O007175,4,Buena compra,2025-06-14
R007176,O007176,4,Todo bien,2024-12-18
R007177,O007177,4,Buena compra,2024-12-01
R007178,O007178,5,Llegó perfecto,2025-03-02
R007181,O007181,5,Muy buena experiencia,2026-04-05
R007182,O007182,4,Todo bien,2026-06-27
R007183,O007183,4,Recomendado,2025-07-19
R007184,O007184,4,Buena compra,2025-02-15
R007185,O007185,4,Buena compra,2025-05-10
R007186,O007186,1,No lo recomiendo,2024-08-06
R007187,O007187,4,Buena compra,2024-10-09
R007190,O007190,5,Muy buena experiencia,2024-03-16
R007191,O007191,5,Llegó perfecto,2024-10-26
R007192,O007192,5,,2026-02-23
R007193,O007193,3,Cumple lo esperado,2025-06-09
R007194,O007194,4,Buena compra,2025-10-04
R007195,O007195,5,Llegó perfecto,2024-04-15
R007196,O007196,5,Llegó perfecto,2024-11-07
R007197,O007197,2,Podría mejorar,2025-07-03
R007199,O007199,4,Buena compra,2026-04-26
R007200,O007200,4,Recomendado,2025-06-22
R007202,O007202,5,Excelente producto,2024-03-02
R007203,O007203,4,,2024-03-18
R007204,O007204,5,Excelente producto,2026-04-08
R007206,O007206,2,Producto regular,2026-02-10
R007207,O007207,5,,2025-10-30
R007210,O007210,4,Recomendado,2026-04-22
R007212,O007212,5,Excelente producto,2026-06-05
R007213,O007213,5,Excelente producto,2025-07-31
R007215,O007215,3,Cumple lo esperado,2024-10-08
R007217,O007217,5,,2024-10-03
R007218,O007218,4,Recomendado,2025-07-28
R007220,O007220,4,,2024-12-18
R007221,O007221,3,Cumple lo esperado,2025-03-16
R007222,O007222,5,Excelente producto,2025-12-27
R007223,O007223,5,Muy buena experiencia,2026-03-02
R007225,O007225,5,Excelente producto,2025-12-16
R007226,O007226,4,Todo bien,2025-05-12
R007227,O007227,3,Aceptable,2024-02-21
R007229,O007229,5,,2024-07-07
R007232,O007232,5,Excelente producto,2026-04-20
R007233,O007233,2,Demora excesiva,2024-02-17
R007235,O007235,5,Muy buena experiencia,2025-11-21
R007236,O007236,1,Producto llegó tarde,2024-12-25
R007238,O007238,1,,2025-09-21
R007239,O007239,5,Muy buena experiencia,2025-01-01
R007241,O007241,2,Demora excesiva,2024-10-27
R007242,O007242,1,No lo recomiendo,2025-09-23
R007243,O007243,5,,2024-12-06
R007244,O007244,3,Cumple lo esperado,2025-06-25
R007245,O007245,5,Muy buena experiencia,2025-05-25
R007246,O007246,2,Producto regular,2025-03-06
R007247,O007247,5,Excelente producto,2024-11-28
R007248,O007248,2,,2024-04-06
R007249,O007249,1,No lo recomiendo,2025-07-05
R007251,O007251,4,Buena compra,2026-01-14
R007252,O007252,3,Cumple lo esperado,2024-03-04
R007255,O007255,4,Todo bien,2025-07-23
R007256,O007256,5,Excelente producto,2024-04-13
R007257,O007257,4,,2024-08-21
R007258,O007258,2,Producto regular,2025-07-26
R007259,O007259,1,No lo recomiendo,2025-06-12
R007260,O007260,4,Todo bien,2025-08-16
R007261,O007261,5,Llegó perfecto,2024-10-15
R007262,O007262,4,Todo bien,2024-06-17
R007263,O007263,5,Muy buena experiencia,2024-06-15
R007264,O007264,5,Excelente producto,2024-09-03
R007265,O007265,3,Cumple lo esperado,2024-03-20
R007267,O007267,4,Recomendado,2024-08-15
R007268,O007268,1,Producto llegó tarde,2025-05-30
R007269,O007269,3,Experiencia normal,2026-03-01
R007270,O007270,2,Producto regular,2026-02-12
R007271,O007271,5,Llegó perfecto,2024-09-13
R007272,O007272,3,Aceptable,2025-01-27
R007273,O007273,2,Producto regular,2024-08-29
R007274,O007274,4,,2024-01-17
R007275,O007275,4,Todo bien,2025-11-13
R007276,O007276,4,Buena compra,2025-05-20
R007277,O007277,2,Demora excesiva,2025-11-24
R007279,O007279,4,Todo bien,2026-05-28
R007280,O007280,3,Cumple lo esperado,2026-02-10
R007281,O007281,4,Buena compra,2024-05-11
R007282,O007282,4,Buena compra,2026-03-26
R007283,O007283,5,Muy buena experiencia,2024-05-19
R007284,O007284,2,Producto regular,2025-05-28
R007285,O007285,5,Excelente producto,2024-10-20
R007286,O007286,5,Llegó perfecto,2025-09-01
R007287,O007287,5,Muy buena experiencia,2025-12-24
R007288,O007288,4,Recomendado,2024-07-20
R007292,O007292,4,,2025-01-09
R007293,O007293,5,Llegó perfecto,2025-11-12
R007294,O007294,4,Todo bien,2026-01-13
R007295,O007295,5,Excelente producto,2024-01-19
R007296,O007296,4,Todo bien,2026-04-30
R007298,O007298,1,,2025-10-17
R007300,O007300,5,Llegó perfecto,2026-02-20
R007301,O007301,5,Llegó perfecto,2025-04-26
R007302,O007302,4,Recomendado,2024-12-02
R007303,O007303,4,Todo bien,2026-05-23
R007307,O007307,3,Experiencia normal,2024-10-06
R007309,O007309,3,Aceptable,2025-07-04
R007310,O007310,4,Recomendado,2026-05-29
R007311,O007311,5,Muy buena experiencia,2026-02-04
R007312,O007312,3,Cumple lo esperado,2024-12-28
R007313,O007313,4,Todo bien,2025-03-30
R007314,O007314,1,,2026-03-22
R007319,O007319,4,Todo bien,2025-07-30
R007320,O007320,4,Buena compra,2026-01-23
R007321,O007321,5,Excelente producto,2026-04-19
R007324,O007324,3,Cumple lo esperado,2024-08-24
R007326,O007326,3,Cumple lo esperado,2024-12-28
R007327,O007327,1,,2026-01-08
R007328,O007328,3,Aceptable,2024-07-10
R007329,O007329,5,Muy buena experiencia,2025-08-16
R007330,O007330,5,Muy buena experiencia,2026-06-14
R007331,O007331,5,Excelente producto,2024-02-16
R007332,O007332,3,Experiencia normal,2024-07-10
R007333,O007333,5,,2025-06-10
R007336,O007336,4,Todo bien,2025-07-19
R007338,O007338,4,Recomendado,2025-11-04
R007339,O007339,1,Muy mala experiencia,2026-04-18
R007340,O007340,5,Excelente producto,2024-12-15
R007341,O007341,4,Buena compra,2024-08-01
R007342,O007342,3,Cumple lo esperado,2025-01-19
R007344,O007344,4,Todo bien,2025-04-20
R007345,O007345,4,Recomendado,2026-04-06
R007346,O007346,5,Excelente producto,2024-02-03
R007347,O007347,5,Llegó perfecto,2026-04-30
R007348,O007348,4,Recomendado,2024-05-23
R007349,O007349,3,Cumple lo esperado,2025-08-15
R007350,O007350,2,Producto regular,2025-04-13
R007351,O007351,4,Buena compra,2026-02-23
R007352,O007352,1,Muy mala experiencia,2024-03-07
R007353,O007353,5,Excelente producto,2026-01-13
R007355,O007355,5,Llegó perfecto,2024-05-01
R007356,O007356,5,Muy buena experiencia,2026-03-14
R007358,O007358,5,Muy buena experiencia,2024-01-28
R007359,O007359,3,Cumple lo esperado,2025-06-15
R007360,O007360,5,Llegó perfecto,2025-08-13
R007361,O007361,5,Llegó perfecto,2026-01-03
R007362,O007362,2,Producto regular,2025-12-04
R007363,O007363,5,Llegó perfecto,2024-03-04
R007365,O007365,4,Buena compra,2024-09-10
R007366,O007366,2,Podría mejorar,2024-02-16
R007367,O007367,4,Recomendado,2025-02-17
R007368,O007368,1,No lo recomiendo,2025-09-28
R007369,O007369,3,Cumple lo esperado,2024-12-13
R007370,O007370,4,,2025-03-19
R007372,O007372,5,Excelente producto,2025-02-06
R007374,O007374,1,No lo recomiendo,2025-02-05
R007376,O007376,3,Experiencia normal,2024-09-29
R007377,O007377,5,Muy buena experiencia,2024-10-18
R007378,O007378,2,Podría mejorar,2025-03-09
R007380,O007380,4,Recomendado,2024-02-14
R007381,O007381,1,Muy mala experiencia,2025-11-04
R007383,O007383,1,Producto llegó tarde,2025-12-07
R007384,O007384,2,,2025-07-10
R007385,O007385,1,No lo recomiendo,2025-09-13
R007386,O007386,5,Llegó perfecto,2024-03-29
R007387,O007387,1,Producto llegó tarde,2026-06-01
R007388,O007388,1,No lo recomiendo,2024-11-16
R007389,O007389,4,Buena compra,2026-05-21
R007390,O007390,5,Muy buena experiencia,2026-06-16
R007391,O007391,5,Llegó perfecto,2024-03-28
R007392,O007392,2,Producto regular,2026-02-07
R007393,O007393,4,Todo bien,2024-11-30
R007394,O007394,3,Experiencia normal,2024-02-22
R007395,O007395,3,Aceptable,2024-04-23
R007396,O007396,5,Llegó perfecto,2024-07-02
R007397,O007397,4,Todo bien,2024-09-21
R007398,O007398,3,Aceptable,2024-11-01
R007399,O007399,4,Recomendado,2026-04-17
R007400,O007400,4,Buena compra,2025-01-15
R007401,O007401,5,Muy buena experiencia,2024-11-24
R007402,O007402,4,,2024-03-15
R007404,O007404,1,No lo recomiendo,2024-04-29
R007407,O007407,5,Muy buena experiencia,2024-08-20
R007409,O007409,2,Demora excesiva,2024-06-10
R007410,O007410,5,Llegó perfecto,2024-04-18
R007411,O007411,4,Buena compra,2026-04-19
R007412,O007412,1,Producto llegó tarde,2026-06-09
R007413,O007413,5,Muy buena experiencia,2025-05-02
R007414,O007414,1,No lo recomiendo,2025-06-24
R007416,O007416,2,Podría mejorar,2025-05-24
R007417,O007417,4,Buena compra,2025-12-20
R007418,O007418,5,Muy buena experiencia,2025-06-16
R007420,O007420,5,Muy buena experiencia,2025-10-05
R007421,O007421,4,Recomendado,2025-08-25
R007422,O007422,5,Excelente producto,2024-01-19
R007423,O007423,5,Llegó perfecto,2024-10-07
R007425,O007425,5,Llegó perfecto,2024-07-25
R007426,O007426,3,Experiencia normal,2026-04-06
R007427,O007427,5,,2024-08-19
R007428,O007428,3,Experiencia normal,2024-12-06
R007431,O007431,2,Demora excesiva,2025-04-13
R007432,O007432,5,Excelente producto,2026-05-28
R007433,O007433,4,Recomendado,2025-04-27
R007434,O007434,3,Aceptable,2025-08-19
R007435,O007435,5,Llegó perfecto,2026-01-25
R007436,O007436,5,,2024-07-28
R007438,O007438,5,,2024-11-08
R007439,O007439,3,Experiencia normal,2024-02-13
R007440,O007440,5,Excelente producto,2024-10-10
R007441,O007441,1,No lo recomiendo,2024-12-31
R007442,O007442,2,Producto regular,2026-03-17
R007443,O007443,2,Podría mejorar,2024-03-19
R007444,O007444,2,Podría mejorar,2025-11-02
R007445,O007445,5,Excelente producto,2025-06-18
R007446,O007446,3,,2025-11-15
R007447,O007447,5,Llegó perfecto,2026-05-19
R007448,O007448,4,Recomendado,2026-02-24
R007450,O007450,4,Todo bien,2025-11-01
R007451,O007451,5,Excelente producto,2024-04-29
R007452,O007452,4,Recomendado,2024-05-05
R007453,O007453,5,Llegó perfecto,2025-06-16
R007454,O007454,1,Producto llegó tarde,2024-11-21
R007457,O007457,3,Cumple lo esperado,2024-11-16
R007458,O007458,3,Aceptable,2025-01-23
R007459,O007459,4,,2026-06-10
R007460,O007460,1,Muy mala experiencia,2024-11-04
R007461,O007461,4,Recomendado,2025-11-24
R007463,O007463,1,,2026-02-06
R007465,O007465,4,Todo bien,2026-06-01
R007466,O007466,5,Excelente producto,2025-12-06
R007467,O007467,2,Podría mejorar,2025-05-08
R007469,O007469,1,No lo recomiendo,2024-10-12
R007470,O007470,5,,2024-02-10
R007471,O007471,4,Todo bien,2026-03-19
R007472,O007472,4,Recomendado,2024-03-12
R007473,O007473,4,Recomendado,2025-04-12
R007474,O007474,4,Todo bien,2026-05-21
R007475,O007475,3,Aceptable,2025-08-08
R007476,O007476,5,Llegó perfecto,2025-07-29
R007477,O007477,4,Recomendado,2024-02-05
R007478,O007478,4,Recomendado,2025-12-24
R007479,O007479,5,Llegó perfecto,2025-02-14
R007480,O007480,3,Experiencia normal,2026-03-24
R007481,O007481,5,Llegó perfecto,2024-02-16
R007482,O007482,1,Muy mala experiencia,2024-08-27
R007483,O007483,4,Buena compra,2025-09-19
R007485,O007485,5,Muy buena experiencia,2024-04-13
R007486,O007486,5,Excelente producto,2025-04-17
R007487,O007487,2,Demora excesiva,2024-07-28
R007489,O007489,4,Recomendado,2024-12-31
R007490,O007490,4,Buena compra,2024-08-31
R007492,O007492,4,Buena compra,2024-12-23
R007493,O007493,4,Buena compra,2024-04-02
R007494,O007494,5,Muy buena experiencia,2024-12-18
R007496,O007496,4,Buena compra,2025-05-16
R007498,O007498,2,Podría mejorar,2025-11-02
R007499,O007499,2,Producto regular,2025-09-03
R007500,O007500,3,Aceptable,2025-04-21
R007501,O007501,5,Muy buena experiencia,2024-06-04
R007502,O007502,5,Muy buena experiencia,2024-03-17
R007504,O007504,4,Todo bien,2025-03-18
R007505,O007505,3,Cumple lo esperado,2026-06-14
R007507,O007507,4,Todo bien,2025-04-23
R007508,O007508,5,Llegó perfecto,2024-03-31
R007509,O007509,4,Recomendado,2025-03-28
R007510,O007510,5,Llegó perfecto,2026-06-07
R007511,O007511,5,Muy buena experiencia,2024-02-20
R007512,O007512,1,,2025-10-18
R007513,O007513,2,,2024-04-13
R007514,O007514,4,Recomendado,2024-12-03
R007515,O007515,5,Muy buena experiencia,2026-06-01
R007517,O007517,3,Experiencia normal,2024-04-06
R007518,O007518,2,Podría mejorar,2025-12-16
R007519,O007519,5,Excelente producto,2026-02-15
R007520,O007520,4,Buena compra,2025-10-28
R007521,O007521,2,Producto regular,2024-12-11
R007522,O007522,4,Buena compra,2025-11-23
R007523,O007523,5,,2024-04-14
R007526,O007526,3,Aceptable,2024-04-28
R007527,O007527,3,Experiencia normal,2024-08-14
R007528,O007528,5,Llegó perfecto,2025-10-03
R007529,O007529,4,Recomendado,2026-04-30
R007530,O007530,5,Llegó perfecto,2025-01-24
R007532,O007532,3,,2024-12-10
R007533,O007533,4,Recomendado,2025-04-18
R007534,O007534,4,Buena compra,2024-05-30
R007535,O007535,3,Aceptable,2024-11-02
R007536,O007536,5,Excelente producto,2024-11-09
R007538,O007538,5,Excelente producto,2024-08-18
R007539,O007539,4,Todo bien,2025-08-13
R007540,O007540,2,Demora excesiva,2026-01-18
R007541,O007541,5,,2026-04-17
R007542,O007542,1,Producto llegó tarde,2024-04-05
R007543,O007543,5,Llegó perfecto,2026-05-29
R007544,O007544,4,Buena compra,2024-05-12
R007545,O007545,5,Muy buena experiencia,2025-03-12
R007547,O007547,5,Excelente producto,2024-12-30
R007548,O007548,1,No lo recomiendo,2024-12-01
R007550,O007550,2,Podría mejorar,2026-02-20
R007551,O007551,5,,2024-08-31
R007552,O007552,4,,2024-11-17
R007554,O007554,2,Demora excesiva,2025-01-13
R007555,O007555,5,Excelente producto,2024-03-19
R007556,O007556,2,Podría mejorar,2026-04-12
R007558,O007558,1,No lo recomiendo,2026-02-27
R007559,O007559,3,,2024-09-21
R007560,O007560,4,Buena compra,2024-02-04
R007561,O007561,3,,2025-03-15
R007562,O007562,5,,2024-02-27
R007564,O007564,5,Llegó perfecto,2025-08-25
R007566,O007566,3,Cumple lo esperado,2024-10-03
R007567,O007567,5,Muy buena experiencia,2025-03-18
R007568,O007568,4,,2025-01-21
R007569,O007569,3,Experiencia normal,2025-04-29
R007570,O007570,5,,2025-07-12
R007571,O007571,3,,2024-07-21
R007572,O007572,5,,2026-04-06
R007573,O007573,4,Recomendado,2024-10-25
R007574,O007574,1,Producto llegó tarde,2024-07-20
R007575,O007575,2,,2024-09-08
R007576,O007576,5,,2024-09-18
R007578,O007578,4,Recomendado,2024-07-19
R007579,O007579,4,Buena compra,2024-11-20
R007582,O007582,5,Muy buena experiencia,2026-02-12
R007584,O007584,4,Todo bien,2026-01-14
R007586,O007586,3,,2024-01-22
R007588,O007588,3,Experiencia normal,2026-05-20
R007589,O007589,5,Excelente producto,2025-10-27
R007590,O007590,5,Llegó perfecto,2024-02-19
R007591,O007591,5,Llegó perfecto,2024-03-14
R007593,O007593,4,Todo bien,2024-07-30
R007595,O007595,1,,2024-10-21
R007596,O007596,1,Producto llegó tarde,2025-06-02
R007597,O007597,5,Excelente producto,2025-06-26
R007598,O007598,4,Todo bien,2024-05-09
R007600,O007600,1,,2026-04-07
R007601,O007601,3,Aceptable,2024-03-16
R007602,O007602,5,Muy buena experiencia,2025-05-22
R007603,O007603,5,Llegó perfecto,2025-11-17
R007605,O007605,4,Recomendado,2024-06-10
R007606,O007606,2,Producto regular,2025-04-07
R007608,O007608,4,Buena compra,2024-02-03
R007610,O007610,4,Buena compra,2024-08-10
R007611,O007611,5,Muy buena experiencia,2024-03-13
R007612,O007612,2,Producto regular,2025-09-29
R007613,O007613,2,Producto regular,2025-03-05
R007614,O007614,5,Muy buena experiencia,2026-02-21
R007615,O007615,4,Recomendado,2024-07-04
R007616,O007616,4,Buena compra,2024-05-09
