order_id,customer_id,purchase_datetime,status,estimated_delivery_datetime,delivered_datetime
O006327,C01362,2026-04-07 02:37:47,delivered,2026-04-16 02:37:47,2026-04-15 02:37:47
O006328,C02463,2025-04-27 15:01:26,delivered,2025-05-05 15:01:26,2025-05-03 15:01:26
O006329,C00443,2024-06-05 11:45:57,cancelled,2024-06-11 11:45:57,
O006330,C01421,2024-02-22 08:41:27,returned,2024-02-26 08:41:27,2024-02-29 08:41:27
O006331,C00286,2024-01-13 15:13:27,shipped,2024-01-15 15:13:27,
O006332,C01862,2026-01-22 18:55:26,delivered,2026-01-30 18:55:26,2026-01-25 18:55:26
O006333,C01053,2025-04-09 21:51:42,delivered,2025-04-12 21:51:42,2025-04-15 21:51:42
O006334,C00537,2025-10-20 12:58:29,delivered,2025-10-25 12:58:29,2025-10-25 12:58:29
O006335,C02064,2025-09-10 22:26:15,shipped,2025-09-18 22:26:15,
O006336,C00554,2025-09-15 01:25:24,delivered,2025-09-26 01:25:24,2025-09-20 01:25:24
O006337,C02248,2026-03-22 12:55:54,cancelled,2026-03-24 12:55:54,
O006338,C00595,2024-09-13 05:46:32,delivered,2024-09-15 05:46:32,2024-09-16 05:46:32
O006339,C01956,2024-06-11 07:13:25,delivered,2024-06-19 07:13:25,2024-06-16 07:13:25
O006340,C00208,2025-04-21 16:30:41,delivered,2025-04-24 16:30:41,2025-04-22 16:30:41
O006341,C01220,2024-10-24 14:38:01,delivered,2024-11-03 14:38:01,2024-10-30 14:38:01
O006342,C02302,2024-04-13 06:33:15,delivered,2024-04-15 06:33:15,2024-04-16 06:33:15
O006343,C01525,2025-12-22 11:25:15,delivered,2025-12-27 11:25:15,2025-12-28 11:25:15
O006344,C01911,2025-04-25 22:30:31,delivered,2025-05-06 22:30:31,2025-05-01 22:30:31
O006345,C01613,2024-09-24 11:08:57,returned,2024-09-27 11:08:57,2024-10-03 11:08:57
O006346,C02469,2025-07-14 18:04:05,delivered,2025-07-17 18:04:05,2025-07-24 18:04:05
O006347,C01461,2024-04-06 23:33:53,processing,2024-04-10 23:33:53,
O006348,C02388,2024-04-16 21:41:49,delivered,2024-04-24 21:41:49,2024-04-27 21:41:49
O006349,C01676,2026-05-17 11:14:47,cancelled,2026-05-25 11:14:47,
O006350,C02489,2025-11-16 14:37:01,delivered,2025-11-19 14:37:01,2025-11-20 14:37:01
O006351,C01808,2024-01-07 04:49:27,delivered,2024-01-12 04:49:27,2024-01-10 04:49:27
O006352,C01005,2024-02-01 07:28:41,delivered,2024-02-10 07:28:41,2024-02-09 07:28:41
O006353,C00023,2024-04-16 09:32:37,delivered,2024-04-21 09:32:37,2024-04-21 09:32:37
O006354,C00541,2024-06-22 01:16:45,processing,2024-06-24 01:16:45,
O006355,C01621,2026-05-14 21:23:53,delivered,2026-05-16 21:23:53,2026-05-21 21:23:53
O006356,C00055,2025-08-08 16:37:15,delivered,2025-08-12 16:37:15,2025-08-15 16:37:15
O006357,C01286,2026-01-15 12:46:24,delivered,2026-01-18 12:46:24,2026-01-19 12:46:24
O006358,C00503,2024-10-22 02:04:56,delivered,2024-11-02 02:04:56,2024-11-02 02:04:56
O006359,C01920,2025-03-23 18:25:42,delivered,2025-03-27 18:25:42,2025-03-29 18:25:42
O006360,C00917,2025-08-27 22:52:01,delivered,2025-09-06 22:52:01,2025-09-03 22:52:01
O006361,C02078,2024-03-09 11:24:41,processing,2024-03-19 11:24:41,
O006362,C02089,2025-08-20 06:43:08,delivered,2025-08-29 06:43:08,2025-08-25 06:43:08
O006363,C01916,2025-06-12 21:33:43,delivered,2025-06-19 21:33:43,2025-06-20 21:33:43
O006364,C01490,2025-11-08 05:48:00,delivered,2025-11-10 05:48:00,2025-11-11 05:48:00
O006365,C01927,2025-09-17 18:14:34,delivered,2025-09-26 18:14:34,2025-09-22 18:14:34
O006366,C00203,2026-01-24 13:20:52,delivered,2026-02-01 13:20:52,2026-01-31 13:20:52
O006367,C00817,2024-06-13 14:16:10,delivered,2024-06-23 14:16:10,2024-06-18 14:16:10
O006368,C01933,2024-11-23 02:54:52,delivered,2024-11-25 02:54:52,2024-11-28 02:54:52
O006369,C01018,2025-05-27 11:18:47,delivered,2025-06-07 11:18:47,2025-06-03 11:18:47
O006370,C02148,2025-01-16 08:23:10,delivered,2025-01-27 08:23:10,2025-01-19 08:23:10
O006371,C00447,2025-03-21 06:00:05,cancelled,2025-03-27 06:00:05,
O006372,C01753,2024-09-11 03:34:35,delivered,2024-09-13 03:34:35,2024-09-13 03:34:35
O006373,C00960,2025-11-08 19:57:35,delivered,2025-11-16 19:57:35,2025-11-14 19:57:35
O006374,C01185,2024-03-27 09:20:44,returned,2024-04-07 09:20:44,2024-04-01 09:20:44
O006375,C01823,2025-11-27 03:00:01,delivered,2025-12-04 03:00:01,2025-11-28 03:00:01
O006376,C01180,2025-06-06 00:28:44,delivered,2025-06-14 00:28:44,2025-06-14 00:28:44
O006377,C02448,2024-06-05 22:57:53,delivered,2024-06-12 22:57:53,2024-06-06 22:57:53
O006378,C00600,2026-03-22 07:52:48,processing,2026-03-31 07:52:48,
O006379,C02183,2025-09-10 17:30:19,delivered,2025-09-17 17:30:19,2025-09-22 17:30:19
O006380,C00032,2025-10-08 01:18:31,delivered,2025-10-18 01:18:31,2025-10-17 01:18:31
O006381,C01154,2025-11-22 17:49:08,delivered,2025-11-24 17:49:08,2025-11-28 17:49:08
O006382,C01130,2024-01-29 21:48:15,delivered,2024-02-04 21:48:15,2024-01-30 21:48:15
O006383,C01739,2024-02-12 08:36:04,delivered,2024-02-18 08:36:04,2024-02-16 08:36:04
O006384,C01150,2024-06-18 20:36:30,shipped,2024-06-22 20:36:30,
O006385,C00569,2024-01-23 10:40:44,delivered,2024-02-01 10:40:44,2024-01-24 10:40:44
O006386,C00511,2025-09-30 06:07:09,delivered,2025-10-09 06:07:09,2025-10-08 06:07:09
O006387,C02463,2024-08-11 18:54:55,delivered,2024-08-23 18:54:55,2024-08-12 18:54:55
O006388,C00042,2024-08-12 04:29:55,delivered,2024-08-21 04:29:55,2024-08-19 04:29:55
O006389,C01143,2024-01-14 04:42:32,delivered,2024-01-19 04:42:32,2024-01-15 04:42:32
O006390,C02374,2024-05-17 15:25:18,delivered,2024-05-26 15:25:18,2024-05-22 15:25:18
O006391,C02119,2026-01-21 19:08:15,delivered,2026-01-25 19:08:15,2026-01-25 19:08:15
O006392,C02064,2024-02-18 02:17:05,delivered,2024-02-23 02:17:05,2024-02-19 02:17:05
O006393,C00436,2025-03-30 10:11:48,cancelled,2025-04-09 10:11:48,
O006394,C02023,2025-11-20 12:12:41,delivered,2025-11-30 12:12:41,2025-11-29 12:12:41
O006395,C02250,2026-03-03 21:56:39,shipped,2026-03-07 21:56:39,
O006396,C00881,2024-03-09 10:55:03,delivered,2024-03-14 10:55:03,2024-03-18 10:55:03
O006397,C00247,2026-01-16 22:20:12,delivered,2026-01-26 22:20:12,2026-01-20 22:20:12
O006398,C00232,2026-06-21 14:01:03,delivered,2026-06-28 14:01:03,2026-06-22 14:01:03
O006399,C02225,2024-06-28 15:01:29,delivered,2024-07-07 15:01:29,2024-07-05 15:01:29
O006400,C00578,2024-07-12 00:06:20,processing,2024-07-16 00:06:20,
O006401,C01487,2024-12-17 12:49:37,delivered,2024-12-24 12:49:37,2024-12-18 12:49:37
O006402,C01858,2024-06-18 08:53:32,delivered,2024-06-30 08:53:32,2024-06-25 08:53:32
O006403,C01930,2025-01-08 16:33:44,delivered,2025-01-20 16:33:44,2025-01-16 16:33:44
O006404,C01997,2024-08-05 08:17:16,delivered,2024-08-17 08:17:16,2024-08-12 08:17:16
O006405,C02374,2024-09-25 04:27:46,delivered,2024-10-04 04:27:46,2024-10-01 04:27:46
O006406,C01859,2025-03-14 05:07:15,delivered,2025-03-21 05:07:15,2025-03-22 05:07:15
O006407,C01617,2026-05-07 04:08:46,delivered,2026-05-19 04:08:46,2026-05-09 04:08:46
O006408,C00170,2025-11-12 23:29:30,delivered,2025-11-23 23:29:30,2025-11-13 23:29:30
O006409,C01518,2024-09-25 03:05:38,delivered,2024-10-03 03:05:38,2024-09-29 03:05:38
O006410,C01917,2025-08-01 08:20:06,delivered,2025-08-11 08:20:06,2025-08-05 08:20:06
O006411,C02135,2026-05-08 13:33:21,delivered,2026-05-13 13:33:21,2026-05-12 13:33:21
O006412,C02243,2026-02-13 12:14:01,delivered,2026-02-21 12:14:01,2026-02-20 12:14:01
O006413,C01940,2025-11-28 14:12:15,delivered,2025-12-01 14:12:15,2025-12-06 14:12:15
O006414,C01880,2024-12-17 21:38:41,cancelled,2024-12-21 21:38:41,
O006415,C00184,2024-05-05 14:01:41,delivered,2024-05-13 14:01:41,2024-05-11 14:01:41
O006416,C01795,2024-10-25 05:33:16,delivered,2024-11-03 05:33:16,2024-11-01 05:33:16
O006417,C02296,2025-08-09 14:32:49,delivered,2025-08-18 14:32:49,2025-08-12 14:32:49
O006418,C00928,2024-06-06 06:06:31,delivered,2024-06-09 06:06:31,2024-06-14 06:06:31
O006419,C00952,2025-03-20 15:54:50,delivered,2025-03-30 15:54:50,2025-03-28 15:54:50
O006420,C01277,2025-02-07 03:13:07,shipped,2025-02-14 03:13:07,
O006421,C02390,2024-09-10 12:20:29,shipped,2024-09-14 12:20:29,
O006422,C00316,2024-09-22 02:28:38,delivered,2024-09-27 02:28:38,2024-09-30 02:28:38
O006423,C00991,2024-05-18 19:08:21,delivered,2024-05-20 19:08:21,2024-05-25 19:08:21
O006424,C00097,2024-05-22 15:39:20,delivered,2024-05-24 15:39:20,2024-05-28 15:39:20
O006425,C01919,2026-03-26 21:26:15,delivered,2026-04-06 21:26:15,2026-04-04 21:26:15
O006426,C00265,2025-07-04 10:13:50,delivered,2025-07-08 10:13:50,2025-07-08 10:13:50
O006427,C00293,2025-03-11 01:23:24,delivered,2025-03-20 01:23:24,2025-03-17 01:23:24
O006428,C00707,2025-11-06 23:18:01,cancelled,2025-11-13 23:18:01,
O006429,C01068,2025-11-27 16:24:13,returned,2025-12-05 16:24:13,2025-12-09 16:24:13
O006430,C01762,2026-03-19 11:05:05,delivered,2026-03-30 11:05:05,2026-03-28 11:05:05
O006431,C01680,2024-03-15 11:34:37,delivered,2024-03-26 11:34:37,2024-03-22 11:34:37
O006432,C01897,2024-07-26 18:52:50,delivered,2024-08-01 18:52:50,2024-07-31 18:52:50
O006433,C02379,2024-02-29 03:43:02,delivered,2024-03-03 03:43:02,2024-03-09 03:43:02
O006434,C01953,2024-12-20 02:33:38,delivered,2024-12-31 02:33:38,2024-12-26 02:33:38
O006435,C01520,2026-02-03 07:29:49,delivered,2026-02-12 07:29:49,2026-02-06 07:29:49
O006436,C01471,2025-05-19 00:52:30,processing,2025-05-22 00:52:30,
O006437,C00375,2025-01-10 06:49:52,delivered,2025-01-19 06:49:52,2025-01-15 06:49:52
O006438,C02434,2024-07-17 09:18:11,delivered,2024-07-27 09:18:11,2024-07-19 09:18:11
O006439,C01969,2025-06-14 16:18:23,delivered,2025-06-25 16:18:23,2025-06-17 16:18:23
O006440,C00667,2025-07-27 15:51:05,delivered,2025-07-29 15:51:05,2025-08-04 15:51:05
O006441,C00401,2024-11-21 16:12:47,cancelled,2024-11-29 16:12:47,
O006442,C00716,2025-10-23 17:43:39,delivered,2025-11-01 17:43:39,2025-10-29 17:43:39
O006443,C02434,2025-08-07 11:04:23,delivered,2025-08-09 11:04:23,2025-08-10 11:04:23
O006444,C00313,2024-11-25 17:27:49,delivered,2024-11-28 17:27:49,2024-12-01 17:27:49
O006445,C02456,2024-06-22 18:33:03,delivered,2024-07-03 18:33:03,2024-06-25 18:33:03
O006446,C01100,2026-05-10 16:44:51,delivered,2026-05-15 16:44:51,2026-05-18 16:44:51
O006447,C00242,2024-07-31 10:01:44,delivered,2024-08-04 10:01:44,2024-08-01 10:01:44
O006448,C01489,2024-02-12 02:14:09,delivered,2024-02-21 02:14:09,2024-02-18 02:14:09
O006449,C00637,2025-10-24 04:31:20,delivered,2025-11-03 04:31:20,2025-10-28 04:31:20
O006450,C01828,2026-04-16 08:47:44,delivered,2026-04-23 08:47:44,2026-04-27 08:47:44
O006451,C00310,2024-06-13 16:45:41,delivered,2024-06-15 16:45:41,2024-06-20 16:45:41
O006452,C01711,2025-02-16 12:41:25,delivered,2025-02-26 12:41:25,2025-02-24 12:41:25
O006453,C00295,2024-10-18 06:48:52,delivered,2024-10-30 06:48:52,2024-10-23 06:48:52
O006454,C01275,2026-03-22 17:48:04,cancelled,2026-03-31 17:48:04,
O006455,C00154,2025-01-07 05:44:49,delivered,2025-01-17 05:44:49,2025-01-08 05:44:49
O006456,C02032,2024-09-11 22:08:39,delivered,2024-09-13 22:08:39,2024-09-12 22:08:39
O006457,C00173,2024-07-19 08:29:27,delivered,2024-07-30 08:29:27,2024-07-23 08:29:27
O006458,C00816,2025-05-11 21:14:02,delivered,2025-05-13 21:14:02,2025-05-12 21:14:02
O006459,C01001,2024-08-18 10:54:37,delivered,2024-08-29 10:54:37,2024-08-26 10:54:37
O006460,C01846,2024-08-09 10:51:36,delivered,2024-08-11 10:51:36,2024-08-10 10:51:36
O006461,C01036,2024-06-23 18:20:44,delivered,2024-06-27 18:20:44,2024-06-24 18:20:44
O006462,C01351,2026-01-10 23:25:50,delivered,2026-01-13 23:25:50,2026-01-16 23:25:50
O006463,C01048,2024-06-02 02:03:07,delivered,2024-06-13 02:03:07,2024-06-06 02:03:07
O006464,C01974,2024-07-26 09:07:47,cancelled,2024-07-28 09:07:47,
O006465,C02359,2026-04-07 20:56:56,delivered,2026-04-14 20:56:56,2026-04-12 20:56:56
O006466,C01129,2024-07-22 19:16:02,delivered,2024-08-03 19:16:02,2024-07-28 19:16:02
O006467,C01581,2024-05-24 05:18:51,delivered,2024-06-03 05:18:51,2024-06-02 05:18:51
O006468,C01438,2025-07-13 18:46:42,delivered,2025-07-18 18:46:42,2025-07-19 18:46:42
O006469,C01387,2024-04-13 11:27:29,cancelled,2024-04-25 11:27:29,
O006470,C00306,2025-07-20 09:34:48,delivered,2025-08-01 09:34:48,2025-07-26 09:34:48
O006471,C00335,2026-03-27 07:20:44,delivered,2026-04-03 07:20:44,2026-04-06 07:20:44
O006472,C02124,2026-04-03 01:30:42,delivered,2026-04-15 01:30:42,2026-04-12 01:30:42
O006473,C02351,2026-06-17 16:22:46,delivered,2026-06-19 16:22:46,2026-06-23 16:22:46
O006474,C02319,2024-03-01 20:58:40,delivered,2024-03-08 20:58:40,2024-03-07 20:58:40
O006475,C01543,2025-12-12 22:42:29,cancelled,,
O006476,C01269,2024-11-07 13:04:35,returned,2024-11-14 13:04:35,2024-11-15 13:04:35
O006477,C01450,2025-09-19 00:14:01,cancelled,2025-09-23 00:14:01,
O006478,C01175,2024-09-03 10:25:08,returned,2024-09-05 10:25:08,2024-09-11 10:25:08
O006479,C00536,2024-05-22 16:27:55,delivered,2024-06-03 16:27:55,2024-05-27 16:27:55
O006480,C00352,2026-05-14 13:37:08,delivered,2026-05-24 13:37:08,2026-05-20 13:37:08
O006481,C00838,2025-02-20 01:12:28,delivered,2025-02-28 01:12:28,2025-02-23 01:12:28
O006482,C01461,2024-08-20 22:41:38,delivered,2024-09-01 22:41:38,2024-08-31 22:41:38
O006483,C02001,2025-03-05 15:15:28,delivered,2025-03-16 15:15:28,2025-03-11 15:15:28
O006484,C00730,2024-04-30 02:11:23,delivered,2024-05-11 02:11:23,2024-05-08 02:11:23
O006485,C00623,2025-11-09 13:09:33,delivered,2025-11-17 13:09:33,2025-11-13 13:09:33
O006486,C02449,2024-08-20 08:08:26,returned,2024-08-22 08:08:26,2024-08-26 08:08:26
O006487,C02494,2026-02-03 07:34:08,processing,2026-02-09 07:34:08,
O006488,C00685,2024-08-11 06:45:47,delivered,2024-08-18 06:45:47,2024-08-20 06:45:47
O006489,C02422,2025-04-23 14:35:56,cancelled,2025-04-28 14:35:56,
O006490,C01885,2025-01-27 10:16:28,delivered,2025-02-05 10:16:28,2025-02-04 10:16:28
O006491,C00058,2026-05-04 20:55:41,delivered,2026-05-08 20:55:41,2026-05-12 20:55:41
O006492,C01891,2026-02-20 21:23:14,delivered,2026-03-01 21:23:14,2026-02-28 21:23:14
O006493,C00447,2025-03-17 00:06:41,delivered,2025-03-19 00:06:41,2025-03-19 00:06:41
O006494,C01474,2024-05-02 18:25:03,delivered,2024-05-10 18:25:03,2024-05-05 18:25:03
O006495,C00126,2024-07-22 10:59:17,delivered,2024-08-01 10:59:17,2024-07-27 10:59:17
O006496,C00770,2024-08-09 01:54:45,delivered,2024-08-14 01:54:45,2024-08-14 01:54:45
O006497,C01961,2024-01-17 04:52:52,delivered,2024-01-22 04:52:52,2024-01-21 04:52:52
O006498,C02113,2025-01-17 22:30:10,cancelled,2025-01-24 22:30:10,
O006499,C00920,2025-05-31 15:03:46,shipped,2025-06-02 15:03:46,
O006500,C02285,2024-01-28 16:20:38,returned,2024-01-31 16:20:38,2024-02-08 16:20:38
O006501,C01456,2024-05-11 02:46:57,delivered,2024-05-22 02:46:57,2024-05-19 02:46:57
O006502,C00576,2024-04-18 18:51:00,shipped,2024-04-26 18:51:00,
O006503,C00174,2024-04-08 14:17:36,delivered,2024-04-15 14:17:36,2024-04-10 14:17:36
O006504,C00793,2025-11-04 10:14:02,delivered,2025-11-14 10:14:02,2025-11-08 10:14:02
O006505,C02476,2026-03-28 13:02:49,delivered,2026-04-08 13:02:49,2026-04-05 13:02:49
O006506,C01559,2024-11-20 02:32:29,delivered,2024-11-29 02:32:29,2024-11-22 02:32:29
O006507,C02396,2024-10-18 00:07:57,delivered,2024-10-26 00:07:57,2024-10-25 00:07:57
O006508,C01926,2024-06-09 15:39:43,delivered,2024-06-19 15:39:43,2024-06-18 15:39:43
O006509,C00975,2025-10-14 22:57:40,delivered,2025-10-21 22:57:40,2025-10-21 22:57:40
O006510,C00819,2025-05-25 00:32:18,shipped,2025-05-27 00:32:18,
O006511,C02299,2024-06-27 01:43:29,delivered,2024-07-08 01:43:29,2024-07-05 01:43:29
O006512,C01488,2025-06-16 23:34:41,returned,2025-06-26 23:34:41,2025-06-22 23:34:41
O006513,C00644,2024-03-25 22:53:59,returned,2024-04-05 22:53:59,2024-03-29 22:53:59
O006514,C00136,2025-03-28 14:54:36,delivered,2025-04-04 14:54:36,2025-04-03 14:54:36
O006515,C00678,2024-07-17 23:29:29,shipped,2024-07-20 23:29:29,
O006516,C00325,2025-02-11 09:34:29,delivered,2025-02-17 09:34:29,2025-02-12 09:34:29
O006517,C00749,2025-07-31 09:42:38,delivered,2025-08-05 09:42:38,2025-08-07 09:42:38
O006518,C01441,2026-02-28 21:33:06,delivered,2026-03-08 21:33:06,2026-03-04 21:33:06
O006519,C02286,2024-01-22 18:25:09,delivered,2024-02-02 18:25:09,2024-01-27 18:25:09
O006520,C00714,2024-12-25 02:11:47,shipped,2024-12-28 02:11:47,
O006521,C01411,2024-09-28 01:09:26,shipped,2024-10-07 01:09:26,
O006522,C00710,2024-05-09 02:27:38,delivered,2024-05-12 02:27:38,2024-05-14 02:27:38
O006523,C00916,2024-05-13 06:57:34,delivered,2024-05-17 06:57:34,2024-05-24 06:57:34
O006524,C01395,2025-05-17 03:17:40,delivered,2025-05-19 03:17:40,2025-05-21 03:17:40
O006525,C01067,2026-06-09 07:31:19,cancelled,2026-06-19 07:31:19,
O006526,C01806,2025-07-21 09:10:10,shipped,2025-07-23 09:10:10,
O006527,C01798,2025-06-23 02:02:03,delivered,2025-07-02 02:02:03,2025-06-24 02:02:03
O006528,C01044,2026-05-04 20:56:00,delivered,2026-05-06 20:56:00,2026-05-10 20:56:00
O006529,C01996,2025-12-18 15:00:10,delivered,2025-12-27 15:00:10,2025-12-24 15:00:10
O006530,C01452,2025-01-08 20:25:56,delivered,2025-01-10 20:25:56,2025-01-11 20:25:56
O006531,C00291,2024-05-19 07:43:16,delivered,2024-05-23 07:43:16,2024-05-26 07:43:16
O006532,C02152,2024-11-27 13:17:59,delivered,2024-12-07 13:17:59,2024-12-06 13:17:59
O006533,C00355,2025-01-20 03:16:22,delivered,2025-01-28 03:16:22,2025-01-26 03:16:22
O006534,C01142,2024-05-29 20:48:58,delivered,2024-06-10 20:48:58,2024-06-05 20:48:58
O006535,C02140,2026-02-03 10:46:59,cancelled,2026-02-05 10:46:59,
O006536,C01513,2024-09-02 02:07:17,delivered,2024-09-13 02:07:17,2024-09-07 02:07:17
O006537,C01844,2026-06-11 03:13:58,delivered,,2026-06-15 03:13:58
O006538,C00072,2025-01-26 16:52:49,delivered,2025-02-05 16:52:49,2025-01-30 16:52:49
O006539,C01987,2024-05-22 11:03:03,cancelled,2024-05-25 11:03:03,
O006540,C01247,2025-06-03 19:18:55,cancelled,2025-06-14 19:18:55,
O006541,C01010,2024-02-02 09:51:34,delivered,2024-02-06 09:51:34,2024-02-03 09:51:34
O006542,C00761,2025-04-08 16:52:14,delivered,2025-04-14 16:52:14,2025-04-15 16:52:14
O006543,C00886,2024-10-23 20:51:28,shipped,2024-10-30 20:51:28,
O006544,C01253,2025-07-14 11:56:36,processing,2025-07-21 11:56:36,
O006545,C00719,2025-09-12 11:50:10,delivered,2025-09-17 11:50:10,2025-09-17 11:50:10
O006546,C00827,2024-06-30 03:42:09,delivered,2024-07-04 03:42:09,2024-07-05 03:42:09
O006547,C02436,2026-04-21 12:03:58,delivered,2026-04-27 12:03:58,2026-04-22 12:03:58
O006548,C01819,2024-05-06 00:01:05,delivered,2024-05-13 00:01:05,2024-05-11 00:01:05
O006549,C02199,2026-02-12 08:39:59,delivered,2026-02-21 08:39:59,2026-02-15 08:39:59
O006550,C01636,2024-08-10 19:56:38,delivered,2024-08-12 19:56:38,2024-08-17 19:56:38
O006551,C00835,2024-11-28 10:45:27,delivered,2024-12-06 10:45:27,2024-12-04 10:45:27
O006552,C01098,2026-05-08 04:49:31,delivered,2026-05-20 04:49:31,2026-05-13 04:49:31
O006553,C00386,2024-05-30 10:40:53,delivered,2024-06-10 10:40:53,2024-06-03 10:40:53
O006554,C02117,2026-03-15 18:15:19,delivered,2026-03-19 18:15:19,2026-03-27 18:15:19
O006555,C00741,2024-03-01 00:31:39,delivered,2024-03-13 00:31:39,2024-03-09 00:31:39
O006556,C02295,2025-03-28 09:40:07,delivered,2025-03-30 09:40:07,2025-04-05 09:40:07
O006557,C01572,2025-03-17 05:43:51,delivered,2025-03-26 05:43:51,2025-03-26 05:43:51
O006558,C01475,2025-06-23 16:33:51,delivered,2025-07-05 16:33:51,2025-07-02 16:33:51
O006559,C02133,2024-02-21 10:09:08,returned,2024-02-26 10:09:08,2024-02-24 10:09:08
O006560,C01035,2025-12-05 10:18:55,delivered,2025-12-15 10:18:55,2025-12-09 10:18:55
O006561,C00750,2025-02-17 02:44:28,delivered,2025-02-19 02:44:28,2025-02-21 02:44:28
O006562,C01607,2025-04-24 21:28:49,returned,2025-04-26 21:28:49,2025-05-06 21:28:49
O006563,C00990,2024-11-24 08:56:30,delivered,2024-11-26 08:56:30,2024-11-29 08:56:30
O006564,C00918,2025-10-26 03:48:10,delivered,2025-11-06 03:48:10,2025-11-01 03:48:10
O006565,C02153,2026-01-10 14:00:29,shipped,2026-01-22 14:00:29,
O006566,C00727,2024-10-21 02:54:45,delivered,2024-10-23 02:54:45,2024-10-28 02:54:45
O006567,C01346,2025-11-05 20:45:24,delivered,2025-11-08 20:45:24,2025-11-15 20:45:24
O006568,C00806,2026-06-01 19:26:35,delivered,2026-06-13 19:26:35,2026-06-10 19:26:35
O006569,C01956,2024-03-14 05:09:46,delivered,2024-03-24 05:09:46,2024-03-18 05:09:46
O006570,C01507,2024-11-28 14:39:03,delivered,2024-12-01 14:39:03,2024-12-05 14:39:03
O006571,C01739,2024-06-26 08:25:23,delivered,2024-07-05 08:25:23,2024-06-27 08:25:23
O006572,C00641,2025-05-23 21:57:06,delivered,2025-05-30 21:57:06,2025-05-30 21:57:06
O006573,C00126,2024-06-16 04:51:52,delivered,2024-06-21 04:51:52,2024-06-17 04:51:52
O006574,C00516,2025-02-07 03:35:54,shipped,2025-02-19 03:35:54,
O006575,C01855,2025-03-16 18:37:49,returned,2025-03-19 18:37:49,2025-03-22 18:37:49
O006576,C01757,2025-10-01 04:34:31,delivered,2025-10-03 04:34:31,2025-10-07 04:34:31
O006577,C01668,2025-10-02 03:01:30,delivered,2025-10-07 03:01:30,2025-10-04 03:01:30
O006578,C01829,2024-01-08 07:36:38,delivered,2024-01-12 07:36:38,2024-01-09 07:36:38
O006579,C00428,2024-03-28 17:43:08,delivered,2024-04-03 17:43:08,2024-04-04 17:43:08
O006580,C01816,2025-05-04 07:47:26,delivered,2025-05-11 07:47:26,2025-05-07 07:47:26
O006581,C02150,2024-05-08 17:19:04,delivered,2024-05-19 17:19:04,2024-05-17 17:19:04
O006582,C01473,2024-04-11 05:13:38,delivered,2024-04-17 05:13:38,2024-04-19 05:13:38
O006583,C00423,2024-12-29 19:04:47,cancelled,2025-01-05 19:04:47,
O006584,C02472,2025-12-04 04:35:58,delivered,2025-12-14 04:35:58,2025-12-11 04:35:58
O006585,C00874,2024-06-26 04:34:59,delivered,2024-07-01 04:34:59,2024-07-02 04:34:59
O006586,C00565,2024-07-22 17:56:28,delivered,2024-07-27 17:56:28,2024-07-28 17:56:28
O006587,C00843,2025-05-07 02:37:11,delivered,2025-05-13 02:37:11,2025-05-14 02:37:11
